to_label,transition_time,label,experiment_id,architecture,cut_layer,batch_size,epochs,learning_rate
To 3,0.0003914714018292,3,99,784_256_128_64_10,2,32,5,0.01
To 3,0.0003896394842549,3,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003897533613044,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003831873957355,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003891380532528,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.000382340684229,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003780254070471,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003917434898154,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003844170966061,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003910686091049,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003839743826722,4,99,784_256_128_64_10,2,32,5,0.01
To 4,0.0003878559385027,4,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003837852930107,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003820341460558,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003867008848524,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003833994480435,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.000383723503104,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003972945397168,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003853174942337,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003864941325838,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003834633293299,5,99,784_256_128_64_10,2,32,5,0.01
To 5,0.0003869604641376,5,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003861671670106,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003832312106364,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.000396813835986,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003883301140032,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003924091434077,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003973811644094,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003911436914087,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003876236643905,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0003783356457918,6,99,784_256_128_64_10,2,32,5,0.01
To 6,0.0004002199334613,6,99,784_256_128_64_10,2,32,5,0.01
To 7,0.000404095512697,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.0003930292437681,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.000384858987788,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.0003949241051675,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.0003900341278086,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.0003924563904144,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.0003782422171427,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.000396744948167,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.0003832072911058,7,99,784_256_128_64_10,2,32,5,0.01
To 7,0.0003876755948382,7,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003847252954258,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.000392412988035,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003906182497947,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003881725008149,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003931270442905,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003911182035541,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003862431601101,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003842865368437,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003917023965598,8,99,784_256_128_64_10,2,32,5,0.01
To 8,0.0003870988092502,8,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003899429511042,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003978584276091,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003961483371696,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003931169800796,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003784114567323,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003867954266721,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003883376524317,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003970644138207,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003793055236401,9,99,784_256_128_64_10,2,32,5,0.01
To 9,0.0003859546395053,9,99,784_256_128_64_10,2,32,5,0.01
To 0,0.0003638504737585,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003678318285195,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003620731698453,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003569687067371,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.000354778921776,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003546766259453,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003612608636528,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003609441036675,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003543904556851,0,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003608672244599,0,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003621856190116,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003590748359839,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003583136617458,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003565246637569,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003618407443403,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003560998365921,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.000359907019429,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003566656527547,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003561522053406,1,55,784_256_128_64_10,2,16,5,0.01
To 1,0.0003613427326398,1,55,784_256_128_64_10,2,16,5,0.01
To 2,0.0003570993174846,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.000360009574715,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.0003609591945061,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.0003623487743945,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.00036199647098,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.0003642195936301,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.0003579810574479,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.00036248322661,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.0003594683795758,2,55,784_256_128_64_10,2,16,5,0.01
To 2,0.0003561646039368,2,55,784_256_128_64_10,2,16,5,0.01
To 3,0.000360728034368,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003590282368168,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003534890346945,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003668285923046,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003531173816737,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003618092360449,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003620121813467,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003537038750231,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003645963738666,3,55,784_256_128_64_10,2,16,5,0.01
To 3,0.0003575576763404,3,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003696701743386,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003542552681801,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003624925073587,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.000361902093999,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003549568736422,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003610437026971,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003618067326927,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003587585134604,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003572426662794,4,55,784_256_128_64_10,2,16,5,0.01
To 4,0.0003627845219203,4,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003584558753881,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003580924257476,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003560853926516,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.000356971035598,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003592657834325,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003545098465128,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003567520223325,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003550316880725,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003615862614399,5,55,784_256_128_64_10,2,16,5,0.01
To 5,0.0003534716090961,5,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003602080589356,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003609362961484,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003588505014528,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003606563287157,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003596932155721,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003602177125436,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003548198185124,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003616225789074,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.0003581502965698,6,55,784_256_128_64_10,2,16,5,0.01
To 6,0.000364155850168,6,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003599988850901,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003605560469634,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003548604691682,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003590132698655,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003600441224393,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003575826679169,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003575953362004,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003812993856576,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003588981051734,7,55,784_256_128_64_10,2,16,5,0.01
To 7,0.0003604244126555,7,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003613457920845,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003660310247795,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003672282067302,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003559077152479,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003564727360231,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.000357707842825,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003591676342175,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003588746187715,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003686167820182,8,55,784_256_128_64_10,2,16,5,0.01
To 8,0.0003702665377063,8,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003553774099202,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003614174692254,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003562961533715,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003710161469659,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003618419805998,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003625202074194,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.000362794858048,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003540613911119,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.0003629876777545,9,55,784_256_128_64_10,2,16,5,0.01
To 9,0.000363568750495,9,55,784_256_128_64_10,2,16,5,0.01
To 0,0.0003249201476069,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.0003365768970752,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.0003349489951797,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.0003426731916371,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.0003361064103497,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.0003364649296418,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.000336826529601,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.0003317046367088,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.000330035397083,0,97,784_256_128_64_10,2,32,3,0.001
To 0,0.000331287351091,0,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003320963061326,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003307155200413,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003360786979147,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003307588868377,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003350987420096,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003273924342717,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.000326167453419,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.000328438363601,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003366860349779,1,97,784_256_128_64_10,2,32,3,0.001
To 1,0.0003348305450743,1,97,784_256_128_64_10,2,32,3,0.001
To 2,0.000332194314876,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003359892583243,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003297951694419,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003351789383562,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003339484717784,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.000344940320945,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003303999071883,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003294036501929,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003246371342413,2,97,784_256_128_64_10,2,32,3,0.001
To 2,0.0003359302179633,2,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003292839635502,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003298567024238,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003285287729466,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003361390713923,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003327789611642,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003478989737043,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.000330766883947,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003295099204368,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003389686510707,3,97,784_256_128_64_10,2,32,3,0.001
To 3,0.0003335912890344,3,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003535629807211,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003249220584678,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003318536295116,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003352563911014,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003289307415004,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003407925793897,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003273757317553,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003388133114331,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003483361201666,4,97,784_256_128_64_10,2,32,3,0.001
To 4,0.0003320409717593,4,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003403238647767,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003326944842737,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003363519301693,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003322357970866,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003389208321327,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003318446023123,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003340637101131,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003382786708091,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003323567708333,5,97,784_256_128_64_10,2,32,3,0.001
To 5,0.0003364546361331,5,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003319907175043,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003307954458507,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003283733003808,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003344413526463,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.000330317481601,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003304380745232,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003367291617503,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003381033882026,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.000345406169563,6,97,784_256_128_64_10,2,32,3,0.001
To 6,0.0003468369951053,6,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003302717708168,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003330032332346,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003367466229838,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003327545419791,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003314901139319,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003279444619352,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003305581120198,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.000332917170225,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003304481506347,7,97,784_256_128_64_10,2,32,3,0.001
To 7,0.0003415097527325,7,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003305727848511,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003319509835651,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003337946551585,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003347933584091,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003363284426675,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003303226594831,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.000326519981425,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003310322493046,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.0003242405661701,8,97,784_256_128_64_10,2,32,3,0.001
To 8,0.000328425334708,8,97,784_256_128_64_10,2,32,3,0.001
To 9,0.000333908353533,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003337869740495,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003321414170827,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.000328018099688,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003325074858924,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003337974190206,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003449808654259,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003337609991897,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003323142371409,9,97,784_256_128_64_10,2,32,3,0.001
To 9,0.0003401177760847,9,97,784_256_128_64_10,2,32,3,0.001
To 0,0.0003372711552247,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003406983018809,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.000339604321045,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003368541127235,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003352446997203,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003414200110868,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003401943078811,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003479694359014,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003399209877879,0,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0003410320932592,0,90,784_256_128_64_10,2,16,5,0.001
To 1,0.000340553324335,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003379210231774,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003417865487723,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003387447496567,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003443460358162,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003417085956882,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.00034522850339,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003413295149294,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003382426799222,1,90,784_256_128_64_10,2,16,5,0.001
To 1,0.0003392437793697,1,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003391984200202,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003430802510688,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003431271346883,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003385727461573,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003406667807735,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003436554510898,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.000338230894963,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003404031720077,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.00034216328318,2,90,784_256_128_64_10,2,16,5,0.001
To 2,0.0003501455119398,2,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003373169874847,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003440557410024,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003348513759207,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003437800861758,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003384356556633,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003463362284569,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003411981777445,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003390460344047,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003413473877227,3,90,784_256_128_64_10,2,16,5,0.001
To 3,0.0003457733675053,3,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003361763308019,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.000337024780189,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003431051100506,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003419815796041,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003395870806596,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003394764893372,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003399474208365,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003444434134001,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003447562077822,4,90,784_256_128_64_10,2,16,5,0.001
To 4,0.0003442350580301,4,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003497200500166,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003456433768561,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003426886395196,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003434398525497,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003425861865044,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003374675143635,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003420689353582,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003383549949648,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003522929997978,5,90,784_256_128_64_10,2,16,5,0.001
To 5,0.0003386062241896,5,90,784_256_128_64_10,2,16,5,0.001
To 6,0.000357772783449,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003456291019826,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.00033771026892,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003473691096114,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003498850330229,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003371052388791,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003393001772545,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003381779563651,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003374077990656,6,90,784_256_128_64_10,2,16,5,0.001
To 6,0.0003418351836123,6,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003455724295985,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.00034274467237,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003487223189803,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003376763406351,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003354135002696,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.000338255637812,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003394482610777,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003409843444824,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003415403277132,7,90,784_256_128_64_10,2,16,5,0.001
To 7,0.0003434200864105,7,90,784_256_128_64_10,2,16,5,0.001
To 8,0.00033881448293,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003410842563494,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003424881226181,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003375006782377,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003530206802946,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003473132351112,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003399621993197,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003399907050553,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.0003398060151471,8,90,784_256_128_64_10,2,16,5,0.001
To 8,0.000342762890984,8,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003371407196411,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003407310647355,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003404624486049,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003401708223459,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003386013771112,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003379059990261,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003434948197507,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003547094824057,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.000343502709692,9,90,784_256_128_64_10,2,16,5,0.001
To 9,0.0003353957849198,9,90,784_256_128_64_10,2,16,5,0.001
To 0,0.0002250038228331,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002232508031194,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002254193103594,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002373696947255,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002268793008671,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002269401701612,0,30,784_128_32_10,1,64,5,0.01
To 0,0.000223611392516,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002291843439317,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002253290471693,0,30,784_128_32_10,1,64,5,0.01
To 0,0.0002269850726595,0,30,784_128_32_10,1,64,5,0.01
To 1,0.0002254549244121,1,30,784_128_32_10,1,64,5,0.01
To 1,0.0002251800671436,1,30,784_128_32_10,1,64,5,0.01
To 1,0.0002266019452985,1,30,784_128_32_10,1,64,5,0.01
To 1,0.0002250219031609,1,30,784_128_32_10,1,64,5,0.01
To 1,0.0002300503786838,1,30,784_128_32_10,1,64,5,0.01
To 1,0.000229054699292,1,30,784_128_32_10,1,64,5,0.01
To 1,0.0002229878466461,1,30,784_128_32_10,1,64,5,0.01
